Ecoregion,Country,Site,Latitude,Longitude,Genus,Species,Taxon,N_min,Date,Start_decimal,STrSS,Gamete_release,DoSRtNFM,ToSS_decimal,ToSR_decimal,daylen_decimal,sunset,sunrise
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.95,2.3000000000000007,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.0,1.3500000000000014,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.683333333333334,2.033333333333335,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,4.0,2016-07-28,20.6,1.9500000000000028,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,6.0,2016-07-28,20.783333333333335,2.1333333333333364,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,2.0,2016-07-28,20.233333333333334,1.5833333333333357,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.833333333333332,2.1833333333333336,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.6,1.9500000000000028,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.883333333333333,2.2333333333333343,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,21.05,2.400000000000002,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.5,1.8500000000000014,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.233333333333334,1.5833333333333357,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,1.0,2016-07-28,20.0,1.3500000000000014,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Favites,pentagona,Favites  pentagona,5.0,2016-07-28,20.683333333333334,2.033333333333335,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-07-28,19.916666666666668,1.2666666666666693,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-07-28,19.916666666666668,1.2666666666666693,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-08-18,20.466666666666665,2.0666666666666664,Bundles,0,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-08-18,20.466666666666665,2.0666666666666664,Bundles,0,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Dipsastraea,pallida,Dipsastraea  pallida,1.0,2016-08-21,20.433333333333334,2.0666666666666664,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Dipsastraea,pallida,Dipsastraea  pallida,1.0,2016-08-21,20.433333333333334,2.0666666666666664,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Dipsastraea,speciosa,Dipsastraea  speciosa,1.0,2016-08-21,20.266666666666666,1.8999999999999986,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Dipsastraea,speciosa,Dipsastraea  speciosa,1.0,2016-08-21,20.266666666666666,1.8999999999999986,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-08-21,20.466666666666665,2.099999999999998,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-08-21,20.166666666666668,1.8000000000000007,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,1.0,2016-08-21,20.166666666666668,1.8000000000000007,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Bitoujiao,25.1257,121.9149,Hydnophora,exesa,Hydnophora  exesa,2.0,2016-08-21,20.466666666666665,2.099999999999998,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Dong-ghi Island,23.26,119.67,Platygyra,sp.,Platygyra  sp.,3.0,2010-06-06,22.5,3.75,Bundles,9,18.75,5.233333333333333,13.31,18.45,5.14
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Mycedium,mancaoi,Mycedium  mancaoi,1.0,2014-08-16,20.466666666666665,2.0333333333333314,Bundles,5,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Mycedium,mancaoi,Mycedium  mancaoi,1.0,2014-08-16,20.466666666666665,2.0333333333333314,Bundles,5,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-16,21.1,2.666666666666668,Bundles,5,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-16,21.1,2.666666666666668,Bundles,5,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Mycedium,mancaoi,Mycedium  mancaoi,1.0,2014-08-17,20.583333333333332,2.1499999999999986,Bundles,6,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Mycedium,mancaoi,Mycedium  mancaoi,1.0,2014-08-17,20.583333333333332,2.1499999999999986,Bundles,6,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Mycedium,robokaki,Mycedium  robokaki,1.0,2014-08-17,20.75,2.3166666666666664,Bundles,6,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Mycedium,robokaki,Mycedium  robokaki,1.0,2014-08-17,20.75,2.3166666666666664,Bundles,6,18.433333333333334,5.433333333333334,13.0,18.26,5.26
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,verweyi,Platygyra cf verweyi,1.0,2014-08-18,20.366666666666667,1.9499999999999993,Bundles,7,18.416666666666668,5.45,13.58,18.25,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,verweyi,Platygyra cf verweyi,1.0,2014-08-18,20.366666666666667,1.9499999999999993,Bundles,7,18.416666666666668,5.45,13.58,18.25,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Favites,flexuosa,Favites  flexuosa,1.0,2014-08-19,19.9,1.5,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Favites,flexuosa,Favites  flexuosa,1.0,2014-08-19,19.9,1.5,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,daedalea,Platygyra  daedalea,1.0,2014-08-19,20.4,2.0,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,daedalea,Platygyra  daedalea,1.0,2014-08-19,20.4,2.0,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,lamellina,Platygyra  lamellina,1.0,2014-08-19,20.116666666666667,1.7166666666666686,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,lamellina,Platygyra  lamellina,1.0,2014-08-19,20.116666666666667,1.7166666666666686,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,pini,Platygyra  pini,1.0,2014-08-19,19.85,1.4500000000000028,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,pini,Platygyra  pini,1.0,2014-08-19,19.85,1.4500000000000028,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-19,20.216666666666665,1.8166666666666664,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-19,20.216666666666665,1.8166666666666664,Bundles,8,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pectinia,lactuca,Pectinia  lactuca,1.0,2014-08-20,20.833333333333332,2.4499999999999993,Bundles,9,18.383333333333333,5.466666666666667,13.55,18.23,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pectinia,lactuca,Pectinia  lactuca,1.0,2014-08-20,20.833333333333332,2.4499999999999993,Bundles,9,18.383333333333333,5.466666666666667,13.55,18.23,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pectinia,paeonia,Pectinia  paeonia,1.0,2014-08-20,20.7,2.3166666666666664,Bundles,9,18.383333333333333,5.466666666666667,13.55,18.23,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pectinia,paeonia,Pectinia  paeonia,1.0,2014-08-20,20.7,2.3166666666666664,Bundles,9,18.383333333333333,5.466666666666667,13.55,18.23,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-20,20.716666666666665,2.333333333333332,Bundles,9,18.383333333333333,5.466666666666667,13.55,18.23,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-20,20.716666666666665,2.333333333333332,Bundles,9,18.383333333333333,5.466666666666667,13.55,18.23,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Favites,chinensis,Favites  chinensis,1.0,2014-08-21,20.833333333333332,2.466666666666665,Bundles,10,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Favites,chinensis,Favites  chinensis,1.0,2014-08-21,20.833333333333332,2.466666666666665,Bundles,10,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,pini,Platygyra  pini,1.0,2014-08-21,20.9,2.5333333333333314,Bundles,10,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,pini,Platygyra  pini,1.0,2014-08-21,20.9,2.5333333333333314,Bundles,10,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-21,20.65,2.2833333333333314,Bundles,10,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2014-08-21,20.65,2.2833333333333314,Bundles,10,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2016-07-23,21.216666666666665,2.5166666666666657,Bundles,3,18.7,5.25,13.27,18.42,5.15
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2016-07-23,21.216666666666665,2.5166666666666657,Bundles,3,18.7,5.25,13.27,18.42,5.15
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,3.0,2016-07-24,20.916666666666668,2.2333333333333343,Bundles,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2016-07-24,20.916666666666668,2.2333333333333343,Bundles,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2016-07-24,20.633333333333333,1.9499999999999993,Bundles,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,2.0,2016-07-24,20.633333333333333,1.9499999999999993,Bundles,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-07-24,20.233333333333334,1.5500000000000007,Not recorded,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-07-24,20.233333333333334,1.5500000000000007,Not recorded,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-07-24,20.333333333333332,1.6499999999999986,Not recorded,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-07-24,20.333333333333332,1.6499999999999986,Not recorded,4,18.683333333333334,5.266666666666667,13.25,18.41,5.16
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,1.0,2016-07-26,20.566666666666666,1.8999999999999986,Bundles,6,18.666666666666668,5.283333333333333,13.23,18.4,5.17
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Echinophyllia,echinoporoides,Echinophyllia  echinoporoides,4.0,2016-07-26,20.566666666666666,1.8999999999999986,Bundles,6,18.666666666666668,5.283333333333333,13.23,18.4,5.17
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,sinensis,Platygyra  sinensis,1.0,2016-07-28,21.083333333333332,2.4333333333333336,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,sinensis,Platygyra  sinensis,1.0,2016-07-28,21.083333333333332,2.4333333333333336,Bundles,8,18.65,5.283333333333333,13.22,18.39,5.17
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2016-08-18,21.083333333333332,2.6833333333333336,Bundles,0,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2016-08-18,21.083333333333332,2.6833333333333336,Bundles,0,18.4,5.45,13.57,18.24,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,microphthalma,Cyphastrea  microphthalma,1.0,2016-08-19,20.583333333333332,2.1999999999999993,Bundles,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,microphthalma,Cyphastrea  microphthalma,1.0,2016-08-19,20.583333333333332,2.1999999999999993,Bundles,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,daedalea,Platygyra  daedalea,1.0,2016-08-19,20.85,2.4666666666666686,Bundles,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,daedalea,Platygyra  daedalea,1.0,2016-08-19,20.85,2.4666666666666686,Bundles,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,4.0,2016-08-19,20.35,1.9666666666666686,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-19,20.516666666666666,2.133333333333333,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,2.0,2016-08-19,20.016666666666666,1.6333333333333329,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-19,19.933333333333334,1.5500000000000007,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-19,20.35,1.9666666666666686,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-19,20.316666666666666,1.9333333333333336,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-19,19.933333333333334,1.5500000000000007,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-19,20.016666666666666,1.6333333333333329,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,5.0,2016-08-19,20.516666666666666,2.133333333333333,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,3.0,2016-08-19,20.316666666666666,1.9333333333333336,Not recorded,1,18.383333333333333,5.45,13.56,18.23,5.27
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-20,21.0,2.633333333333333,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-20,20.766666666666666,2.3999999999999986,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-20,21.25,2.883333333333333,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,3.0,2016-08-20,21.25,2.883333333333333,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-20,20.766666666666666,2.3999999999999986,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,4.0,2016-08-20,20.9,2.5333333333333314,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,2.0,2016-08-20,20.883333333333333,2.5166666666666657,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-20,20.9,2.5333333333333314,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,5.0,2016-08-20,21.0,2.633333333333333,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-20,20.883333333333333,2.5166666666666657,Not recorded,2,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-21,20.1,1.7333333333333343,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,3.0,2016-08-21,20.783333333333335,2.416666666666668,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,2.0,2016-08-21,20.683333333333334,2.3166666666666664,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-21,20.1,1.7333333333333343,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-21,20.683333333333334,2.3166666666666664,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-21,20.783333333333335,2.416666666666668,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,microphthalma,Cyphastrea  microphthalma,1.0,2016-08-21,20.633333333333333,2.2666666666666657,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,microphthalma,Cyphastrea  microphthalma,2.0,2016-08-21,20.633333333333333,2.2666666666666657,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,verweyi,Platygyra cf verweyi,1.0,2016-08-21,21.35,2.9833333333333343,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Platygyra,verweyi,Platygyra cf verweyi,1.0,2016-08-21,21.35,2.9833333333333343,Bundles,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,4.0,2016-08-21,20.95,2.583333333333332,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,5.0,2016-08-21,20.983333333333334,2.616666666666667,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,7.0,2016-08-21,21.25,2.883333333333333,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,2.0,2016-08-21,20.066666666666666,1.6999999999999993,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,3.0,2016-08-21,20.283333333333335,1.9166666666666679,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,6.0,2016-08-21,21.183333333333334,2.8166666666666664,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,20.016666666666666,1.6499999999999986,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,21.25,2.883333333333333,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,20.066666666666666,1.6999999999999993,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,21.183333333333334,2.8166666666666664,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,20.016666666666666,1.6499999999999986,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,20.983333333333334,2.616666666666667,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,20.95,2.583333333333332,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
